Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1748479822,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479823,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479824,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479825,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479826,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479827,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479828,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479829,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479830,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479831,100,,Aggregated,0.500000,0.300000,130,360,30000,30000,30000,30000,30000,30000,30000,30000,30000,234,59,130.0,7681.180226311966,17.191999999340624,30014.546541991876,45.61965811965812
1748479832,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,235,60,130.0,7776.1811799575335,17.191999999340624,30014.546541991876,45.42553191489362
1748479833,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,235,60,130.0,7776.1811799575335,17.191999999340624,30014.546541991876,45.42553191489362
1748479834,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479835,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479836,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479837,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479838,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479839,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479840,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479841,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479842,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479843,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479844,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479845,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479846,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479847,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479848,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479849,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479850,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479851,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479852,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479853,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479854,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479855,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479856,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479857,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479858,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479859,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479860,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479861,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479862,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479863,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479864,100,,Aggregated,0.000000,0.000000,130,410,30000,30000,30000,30000,30000,30000,30000,30000,30000,236,61,130.0,7870.376580678074,17.191999999340624,30014.546541991876,45.233050847457626
1748479865,100,,Aggregated,0.000000,0.000000,130,430,30000,30000,30000,30000,30000,180000,180000,180000,180000,240,61,130.0,10743.094594954284,17.191999999340624,180235.96195800928,47.391666666666666
1748479866,100,,Aggregated,0.000000,0.000000,140,430,30000,30000,30000,30000,180000,180000,180000,180000,180000,243,61,140.0,12836.545952148072,17.191999999340624,180314.82379097724,48.96707818930041
1748479867,100,,Aggregated,0.400000,0.000000,140,430,30000,30000,30000,30000,180000,180000,180000,180000,180000,251,61,140.0,15303.357630960207,17.191999999340624,180420.78300000867,51.167330677290835
1748479868,100,,Aggregated,0.700000,0.000000,160,440,30000,30000,30000,180000,180000,180000,180000,180000,180000,260,61,140.0,19625.203422265455,17.191999999340624,180420.78300000867,54.56923076923077
1748479869,100,,Aggregated,0.900000,0.000000,160,450,30000,30000,30000,180000,180000,180000,180000,180000,180000,267,61,160.0,21812.5416420038,17.191999999340624,180420.78300000867,56.445692883895134
1748479870,100,,Aggregated,2.300000,0.000000,190,480,30000,30000,180000,180000,180000,180000,180000,180000,180000,281,61,190.0,26499.245183558727,17.191999999340624,180420.78300000867,60.320284697508896
1748479871,100,,Aggregated,2.600000,0.000000,190,480,30000,30000,180000,180000,180000,180000,180000,180000,180000,289,61,190.0,28262.625386809945,17.191999999340624,180420.78300000867,61.916955017301035
1748479872,100,,Aggregated,4.200000,0.000000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,303,61,200.0,31717.71032396726,15.866750007262453,180420.78300000867,64.88118811881188
1748479873,100,,Aggregated,4.800000,0.000000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,310,61,190.0,32745.30500697436,15.866750007262453,180420.78300000867,65.89354838709677
1748479874,100,,Aggregated,5.800000,0.000000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,316,61,160.0,32695.34778677537,15.866750007262453,180420.78300000867,66.1613924050633
1748479875,100,,Aggregated,6.900000,0.000000,140,490,30000,30000,180000,180000,180000,180000,180000,180000,180000,322,61,140.0,32645.781960521814,15.866750007262453,180420.78300000867,66.4192546583851
1748479876,100,,Aggregated,7.500000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,327,61,140.0,33798.92976540973,15.866750007262453,180420.78300000867,67.38226299694189
1748479877,100,,Aggregated,7.900000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,329,61,140.0,33593.92163030996,15.866750007262453,180420.78300000867,67.34346504559271
1748479878,100,,Aggregated,8.200000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,331,61,140.0,33934.97038267064,15.866750007262453,180420.78300000867,67.64954682779457
1748479879,100,,Aggregated,8.300000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,335,61,140.0,34604.802047131285,15.866750007262453,180420.78300000867,68.25074626865671
1748479880,100,,Aggregated,7.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,338,61,140.0,34830.70947533728,15.866750007262453,180420.78300000867,68.52366863905326
1748479881,100,,Aggregated,7.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,341,61,140.0,35052.70030668335,15.866750007262453,180420.78300000867,68.79178885630499
1748479882,100,,Aggregated,5.800000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,346,61,140.0,35587.65330706651,15.866750007262453,180420.78300000867,69.33815028901734
1748479883,100,,Aggregated,5.800000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,346,61,140.0,35587.65330706651,15.866750007262453,180420.78300000867,69.33815028901734
1748479884,100,,Aggregated,4.800000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,348,61,130.0,35383.525583080554,15.866750007262453,180420.78300000867,69.29022988505747
1748479885,100,,Aggregated,4.100000,0.000000,130,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,349,61,130.0,35282.39949318062,15.866750007262453,180420.78300000867,69.26647564469914
1748479886,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479887,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479888,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479889,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479890,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479891,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479892,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479893,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479894,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479895,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479896,100,,Aggregated,4.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,350,61,130.0,35695.98731224872,15.866750007262453,180420.78300000867,69.56857142857143
1748479897,100,,Aggregated,0.200000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,351,61,140.0,36107.229738589915,15.866750007262453,180420.78300000867,69.86894586894587
1748479898,100,,Aggregated,0.000000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,353,62,140.0,36497.659769816026,15.866750007262453,180420.78300000867,69.96600566572238
1748479899,100,,Aggregated,0.000000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,354,62,140.0,36394.92340700019,15.866750007262453,180420.78300000867,69.94067796610169
1748479900,100,,Aggregated,0.100000,0.000000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,358,64,140.0,36658.92620098904,15.866750007262453,180420.78300000867,69.81843575418995
1748479901,100,,Aggregated,0.300000,0.100000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,363,66,140.0,37311.33331025107,15.866750007262453,180420.78300000867,69.98898071625344
1748479902,100,,Aggregated,0.500000,0.200000,140,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,367,67,140.0,37477.30084490502,15.866750007262453,180420.78300000867,70.03542234332426
1748479903,100,,Aggregated,1.000000,0.400000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,381,71,190.0,39251.28541107653,15.866750007262453,180420.78300000867,70.85826771653544
1748479904,100,,Aggregated,1.400000,0.500000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,384,71,190.0,39882.364018326036,15.866750007262453,180420.78300000867,71.375
1748479905,100,,Aggregated,2.400000,0.900000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,393,74,190.0,39657.696256038704,15.866750007262453,180420.78300000867,70.9618320610687
1748479906,100,,Aggregated,3.100000,1.000000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,398,74,190.0,40064.75616405074,15.866750007262453,180420.78300000867,71.40954773869346
1748479907,100,,Aggregated,3.900000,1.200000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,403,76,190.0,40163.853198928526,15.866750007262453,180420.78300000867,71.26054590570719
1748479908,100,,Aggregated,4.400000,1.300000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,408,76,190.0,40995.90272835581,15.866750007262453,180420.78300000867,71.97058823529412
1748479909,100,,Aggregated,4.900000,1.300000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,411,76,190.0,41135.10221046999,15.866750007262453,180420.78300000867,72.16788321167883
1748479910,100,,Aggregated,5.300000,1.500000,200,30000,30000,180000,180000,180000,180000,180000,180000,180000,180000,416,77,200.0,42011.39096204367,15.866750007262453,180420.78300000867,72.70913461538461
1748479911,100,,Aggregated,5.600000,1.400000,200,30000,30000,180000,180000,180000,180000,180000,180000,180000,180000,419,77,200.0,41712.17793059221,15.866750007262453,180420.78300000867,72.62529832935562
1748479912,100,,Aggregated,5.600000,1.300000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,421,78,200.0,41585.47546269148,15.866750007262453,180420.78300000867,72.42517814726841
1748479913,100,,Aggregated,5.600000,1.200000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,424,79,200.0,41362.31918612765,15.866750007262453,180420.78300000867,72.2004716981132
1748479914,100,,Aggregated,5.600000,1.200000,200,30000,30000,180000,180000,180000,180000,180000,180000,180000,180000,427,79,200.0,41915.27201874033,15.866750007262453,180420.78300000867,72.65573770491804
1748479915,100,,Aggregated,4.700000,0.800000,220,30000,30000,180000,180000,180000,180000,180000,180000,180000,180000,430,81,200.0,41762.74277607007,15.866750007262453,180420.78300000867,72.29069767441861
1748479916,100,,Aggregated,4.300000,0.800000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,434,82,200.0,41447.64966139205,15.866750007262453,180420.78300000867,72.04608294930875
1748479917,100,,Aggregated,3.800000,0.600000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,439,83,200.0,41454.591396740696,15.866750007262453,180420.78300000867,72.04100227790433
1748479918,100,,Aggregated,3.700000,0.700000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,440,83,190.0,41360.56710436171,15.866750007262453,180420.78300000867,72.01590909090909
1748479919,100,,Aggregated,3.500000,0.800000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,444,83,190.0,41393.97519792151,15.866750007262453,180420.78300000867,72.17342342342343
1748479920,100,,Aggregated,3.500000,0.700000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,446,83,190.0,41209.044615193176,15.866750007262453,180420.78300000867,72.12331838565022
1748479921,100,,Aggregated,3.400000,0.700000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,447,83,190.0,41117.020607385115,15.866750007262453,180420.78300000867,72.09843400447427
1748479922,100,,Aggregated,3.300000,0.700000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,448,83,160.0,41025.338209917696,15.866750007262453,180420.78300000867,72.07366071428571
1748479923,100,,Aggregated,3.300000,0.700000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,448,83,160.0,41025.338209917696,15.866750007262453,180420.78300000867,72.07366071428571
1748479924,100,,Aggregated,3.300000,0.700000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,448,83,160.0,41025.338209917696,15.866750007262453,180420.78300000867,72.07366071428571
1748479925,100,,Aggregated,2.700000,0.500000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,449,83,160.0,40934.15777617401,15.866750007262453,180420.78300000867,72.04899777282851
1748479926,100,,Aggregated,2.700000,0.500000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,449,83,160.0,40934.15777617401,15.866750007262453,180420.78300000867,72.04899777282851
1748479927,100,,Aggregated,2.700000,0.500000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,449,83,160.0,40934.15777617401,15.866750007262453,180420.78300000867,72.04899777282851
1748479928,100,,Aggregated,2.700000,0.500000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,449,83,160.0,40934.15777617401,15.866750007262453,180420.78300000867,72.04899777282851
1748479929,100,,Aggregated,2.700000,0.500000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,449,83,160.0,40934.15777617401,15.866750007262453,180420.78300000867,72.04899777282851
1748479930,100,,Aggregated,2.700000,0.500000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,449,83,160.0,40934.15777617401,15.866750007262453,180420.78300000867,72.04899777282851
1748479931,100,,Aggregated,2.700000,0.500000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,449,83,160.0,40934.15777617401,15.866750007262453,180420.78300000867,72.04899777282851
1748479932,100,,Aggregated,2.700000,0.500000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,449,83,160.0,40934.15777617401,15.866750007262453,180420.78300000867,72.04899777282851
1748479933,100,,Aggregated,0.300000,0.000000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,450,83,160.0,41243.27278880031,15.866750007262453,180420.78300000867,72.27777777777777
1748479934,100,,Aggregated,0.200000,0.000000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,453,85,190.0,41500.03970962718,15.866750007262453,180420.78300000867,72.18543046357615
1748479935,100,,Aggregated,0.100000,0.000000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,454,86,190.0,41474.72436004648,15.866750007262453,180420.78300000867,72.02643171806167
1748479936,100,,Aggregated,0.200000,0.000000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,459,89,190.0,41219.3720314164,15.866750007262453,180420.78300000867,71.50762527233115
1748479937,100,,Aggregated,0.500000,0.200000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,461,89,200.0,41821.63862880499,15.866750007262453,180420.78300000867,71.95661605206074
1748479938,100,,Aggregated,0.600000,0.400000,200,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,462,89,190.0,41731.25824432704,15.866750007262453,180420.78300000867,71.93290043290044
1748479939,100,,Aggregated,1.100000,0.600000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,466,90,190.0,41437.73527969334,15.866750007262453,180420.78300000867,71.70815450643777
1748479940,100,,Aggregated,1.200000,0.600000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,471,92,190.0,41507.89461368377,15.866750007262453,180420.78300000867,71.57749469214437
1748479941,100,,Aggregated,1.300000,0.600000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,473,92,190.0,41332.79800502759,15.866750007262453,180420.78300000867,71.53276955602537
1748479942,100,,Aggregated,1.700000,0.700000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,477,92,160.0,40986.89309478202,15.866750007262453,180420.78300000867,71.44444444444444
1748479943,100,,Aggregated,2.300000,0.900000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,481,95,190.0,40833.32895270692,15.866750007262453,180420.78300000867,70.97713097713098
1748479944,100,,Aggregated,2.400000,0.900000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,485,96,190.0,40930.10954837312,15.866750007262453,180420.78300000867,71.0020618556701
1748479945,100,,Aggregated,2.800000,0.900000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,489,98,190.0,40718.35622018403,15.866750007262453,180420.78300000867,70.67075664621677
1748479946,100,,Aggregated,2.800000,0.900000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,489,98,190.0,40718.35622018403,15.866750007262453,180420.78300000867,70.67075664621677
1748479947,100,,Aggregated,3.300000,1.200000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,490,98,160.0,40635.410882830605,15.866750007262453,180420.78300000867,70.65102040816326
1748479948,100,,Aggregated,3.400000,1.100000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,492,99,160.0,40531.4305299857,15.866750007262453,180420.78300000867,70.48780487804878
1748479949,100,,Aggregated,3.400000,1.100000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,492,99,160.0,40531.4305299857,15.866750007262453,180420.78300000867,70.48780487804878
1748479950,100,,Aggregated,3.000000,0.900000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,495,100,190.0,40346.96002138583,15.866750007262453,180420.78300000867,70.30707070707071
1748479951,100,,Aggregated,3.000000,1.000000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,496,101,190.0,40326.10617356046,15.866750007262453,180420.78300000867,70.16532258064517
1748479952,100,,Aggregated,2.800000,1.000000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,498,102,190.0,40224.489295186686,15.866750007262453,180420.78300000867,70.00602409638554
1748479953,100,,Aggregated,2.300000,0.800000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,500,103,190.0,40123.78958633987,15.866750007262453,180420.78300000867,69.848
1748479954,100,,Aggregated,2.300000,0.900000,190,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,501,103,190.0,40044.010606211414,15.866750007262453,180420.78300000867,69.83033932135729
1748479955,100,,Aggregated,2.100000,1.000000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,504,103,160.0,39806.12854853759,15.866750007262453,180420.78300000867,69.77777777777777
1748479956,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479957,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479958,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479959,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479960,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479961,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479962,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479963,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479964,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479965,100,,Aggregated,1.700000,0.800000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,505,103,160.0,39727.48242996027,15.866750007262453,180420.78300000867,69.76039603960396
1748479966,100,,Aggregated,0.500000,0.000000,160,30000,30000,30000,180000,180000,180000,180000,180000,180000,180000,507,104,160.0,39985.06123990125,15.866750007262453,180420.78300000867,69.83037475345168
